"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"332","Lactobacillus delbrueckii",91.4835025280805,1.48898029401863,4.35059289985945,3,0.222785481995157,13.0517786995783,-2.26122211738199,-0.790598423833187,92.4301644569603,-1.52591027060759,9.99636136701988e-05,0.375165999260419,-4.06729360767149,-0.538171094198578,1.1637600510481,91.1271422967468,0.312794478424759,0.47310081432926,0.434174086532021,0.720435622777986,-0.520735010596052,1.21602054256412,91.8583526323445,0.347642765984035,0.434681281257657,0.443058027305471,0.7846438718158,-1.31852305762511,0.383408087621567,91.127142296957,-0.46755748500177,0.284372316631953,0.434174086532021,-1.07688943100313,0.810628863622884,0.000138233511972981,0.864934367119404,0.990316899229131,0.977025442307036
"333","Lactobacillus helveticus",91.5942117632473,0.453076803625837,0.534488512048927,3,0.715746539134028,1.60346553614678,-2.74440512686246,-1.81284913451555,93.0972750112987,-2.27862713068901,1.50535630038302e-15,0.237646201587097,-9.58831706743646,-0.840805740634839,0.240617033209132,91.2350910093281,-0.300094353712854,0.279558281954955,0.275878225919991,-1.08777832216409,-0.668403867226506,0.435118929735835,91.9719805806513,-0.116642468745335,0.679592245021315,0.28151609051666,-0.414336773899013,-0.769873437315925,0.311549336528047,91.2350910093357,-0.229162050393939,0.408332100741248,0.275878225919991,-0.830663781564261,0.963338672747862,4.39543059136226e-15,0.808056276973387,0.990316899229131,0.977025442307036
"334","Bifidobacterium scardovii",90.9998324097014,1.28343938826747,0.519113826092415,3,0.284859595128965,1.55734147827725,1.45035350156033,2.44485041635891,42.4555371723949,1.94760195895962,1.48355216390409e-09,0.253702854400143,7.67670495298347,-0.578540508234839,0.0546812858178494,90.9246614840706,-0.261929611208495,0.108381371386195,0.161539140271827,-1.6214622088971,-0.426686320701694,0.220650650634841,91.0784410508122,-0.103017835033427,0.534304353554736,0.165140016970375,-0.623821148401041,-0.582786068519392,0.0504357255332965,90.924661484193,-0.266175171493048,0.102856851445971,0.161539140271827,-1.64774413832553,0.871907738165192,2.59544199029568e-09,0.704058831175441,0.990316899229131,0.952564413859888
"335","Coriobacteriales bacterium DNF00809",91.0388034844668,1.84065709760712,0.804153063053691,3,0.145358735159469,2.41245918916107,-0.826399971288507,-0.0706229713683746,57.0224571126788,-0.448511471328441,0.0235824394047736,0.192803797896697,-2.32625848775422,-0.439901848084744,0.218203095182375,90.8794646800087,-0.110849376451185,0.510755873423214,0.16788699906176,-0.66026182533888,-0.612119898213569,0.0603181811976066,91.2057377243403,-0.275900858507981,0.111216252168936,0.171543478532075,-1.60834361567638,-0.688706432292026,-0.0306014890249068,90.8794646789969,-0.359653960658466,0.0348479496824398,0.16788699906176,-2.14223830712562,0.747669115285701,0.0281912756365196,0.882131512428544,0.990316899229131,0.807523414705248
"336","Lactobacillus plantarum",91.4569017913948,0.643060973010451,0.982260241112553,3,0.5892839450598,2.94678072333766,-3.11745515925177,-2.02283217289063,87.3299994195407,-2.5701436660712,1.66368703998366e-14,0.279245688950252,-9.203879478795,-1.04087421798196,0.189676289026336,91.1320344443589,-0.425598964477812,0.17852933405805,0.313921714050544,-1.35574872787961,-0.846002979393951,0.409998984698678,91.7984155106274,-0.218001997347636,0.497979558632902,0.320414552001928,-0.680374833120328,-0.752235114493047,0.478315392515249,91.1320344418709,-0.136959860988899,0.663660595505316,0.313921714050544,-0.436286675495302,0.927995739998803,4.26351602295507e-14,0.770723320200273,0.990316899229131,0.977025442307036
"337","Lactobacillus gasseri",91.2320661127345,0.84319810533915,0.654398550741979,3,0.473713312077694,1.96319565222594,-2.67624038982377,-1.64234498928408,55.443406816909,-2.15929268955392,4.09234420498606e-11,0.263753673203929,-8.18677769800917,-0.250978643346853,0.626160699319202,91.0836039612341,0.187591027986174,0.404032953693805,0.223764148113133,0.838342645897546,-0.0972513238341631,0.799047300204108,91.3875672273294,0.350897988184972,0.128327434088272,0.228651809703689,1.53463901571435,-0.33818160961222,0.538957733053835,91.0836039596212,0.100388061720808,0.654761665921345,0.223764148113133,0.448633360470474,0.927995739998803,7.9939031323504e-11,0.862545082723336,0.990316899229131,0.977025442307036
"338","Lactobacillus paracasei",91.3126000431191,1.1475429988766,4.18503282935507,3,0.334276857291217,12.5550984880652,-0.984984014586262,0.619245451846524,96.6725433395257,-0.182869281369869,0.655989808845133,0.409249730884532,-0.446840321616398,-0.880114782144381,1.02130141156705,90.9255218112087,0.0705933147113358,0.884611413655259,0.485064064623014,0.145534002330599,-0.498596568297258,1.44132855636342,91.7200111839131,0.471365994033083,0.343361944598519,0.494887952014058,0.952470134127841,-1.3930679907023,0.508348203009134,90.9255218111882,-0.442359893846583,0.364200415995185,0.485064064623014,-0.911961792491017,0.888117324831793,0.674819771320251,0.970055588995613,0.990316899229131,0.977025442307036
"339","Lactobacillus sakei",90.7403037342302,0.0429478509552186,0.0929633670336124,3,0.988081839315847,0.278890101100837,-2.84745106775598,-1.53138615804714,84.875120078583,-2.18941861290156,4.77869055574438e-09,0.335737013559891,-6.5212309768491,-0.823103341929079,0.641761114785754,90.4205757933881,-0.0906711135716624,0.808839356431325,0.373696779193265,-0.242632847324515,-0.737156771771209,0.758106056618124,91.0764062807844,0.0104746424234575,0.978152962743705,0.381451608341729,0.0274599508676697,-0.822744320085918,0.642120136628915,90.42057579163,-0.0903120917285015,0.809581471304674,0.373696779193265,-0.241672116959281,0.99902494587212,8.07367476958425e-09,0.959930254609391,0.991163461643561,0.977025442307036
"340","Lactobacillus alimentarius",90.9969325300397,0.635265342141147,0.377169623884847,3,0.594182596644544,1.13150887165454,-3.46107408257071,-2.84699546425308,106.527197630575,-3.1540347734119,4.22932711572552e-38,0.156655587337678,-20.1335606792832,-0.2898983516572,0.47729178506608,90.5290388898057,0.0936967167044402,0.633278084775576,0.195715365888041,0.478739705895342,-0.520336608701198,0.261950579636652,91.4901660509666,-0.129193014532273,0.51901519765158,0.199566725334861,-0.647367512372088,-0.521927683174375,0.245262453548906,90.5290388918112,-0.138332614812734,0.48150295170487,0.195715365888041,-0.706805079841648,0.927995739998803,7.08835224595597e-36,0.905591184238587,0.990316899229131,0.977025442307036
"341","Prevotella sp. P4-76",91.0839299633259,0.697319159747848,0.278065825941116,3,0.556055639370057,0.834197477823348,2.98056957566928,4.12639667326163,39.1450143920703,3.55348312446545,7.26733661607724e-15,0.292308202250267,12.1566315864891,-0.312013131658622,0.316725647369995,91.0300955822004,0.00235625785568647,0.988311407281758,0.160395492975388,0.0146902996585323,-0.190217888219949,0.45261512238022,91.140199303134,0.131198617080136,0.425770704916069,0.163991026281798,0.800035343730867,-0.12447020910961,0.504268569919006,91.0300955803426,0.189899180404698,0.239517834832027,0.160395492975388,1.18394336949254,0.927995739998803,1.95820838722596e-14,0.997317911891191,0.990316899229131,0.977025442307036
"342","Corynebacterium casei",91.2341251567116,0.8157787274935,0.872831157439022,3,0.488400636149423,2.61849347231707,-3.68890669630783,-2.46209679828858,54.7479488500597,-3.07550174729821,1.09139584270943e-13,0.312967459528892,-9.82690581291659,-0.482705628512883,0.547185150734893,91.089578727034,0.0322397611110049,0.902607352622535,0.262732067367417,0.122709654112832,-0.260103968468354,0.792307556234054,91.3855120232369,0.26610179388285,0.324228451145584,0.268477261062881,0.991152073100618,-0.175414566098673,0.854476213149103,91.089578728624,0.339530823525215,0.199519207775978,0.262732067367417,1.29230827027444,0.927995739998803,2.6281313683635e-13,0.972217174161548,0.990316899229131,0.977025442307036
"343","Enterococcus gilvus",90.7730757132346,0.52707474914473,0.324444949837119,3,0.66479987150009,0.973334849511356,-0.163852084943737,0.752294386544105,55.1855755435355,0.294221150800184,0.213370169014233,0.233715129133568,1.25888791149689,-0.568816447935968,0.212355503974642,90.6212270188843,-0.178230471980663,0.373497399505346,0.199282221018446,-0.894362131603128,-0.638874631825352,0.159351118009577,90.9321388877704,-0.239761756907888,0.242099549611636,0.203632759614777,-1.17742232321292,-0.486551587563873,0.294620364346737,90.6212270200909,-0.0959656116085676,0.631282025044198,0.199282221018446,-0.481556313042521,0.948448697824308,0.232901589059225,0.858672691081286,0.990316899229131,0.977025442307036
"344","Methanobrevibacter sp. YE315",91.0475779465879,0.968530694610257,0.714917222848769,3,0.411175489320323,2.14475166854631,-2.67476349556905,-1.46390864776624,45.8934211953927,-2.06933607166765,2.60628902249485e-08,0.308897218865723,-6.69910878209358,-0.629943705587025,0.225484218427008,90.9521231403423,-0.202229743580008,0.356534283684831,0.21822541913054,-0.926701134935324,-0.506790980495723,0.367601184184454,91.1474430436592,-0.0695948981556343,0.755756038879352,0.223063324524652,-0.311996148644969,-0.264745999275212,0.590681924738821,90.9521231411701,0.162967962731805,0.457118126622696,0.21822541913054,0.746787259619464,0.90221022181957,4.20013500163593e-08,0.838343817915195,0.990316899229131,0.977025442307036
"345","Lactobacillus fermentum",91.1413943253483,0.51973780271346,0.563390732704947,3,0.66975982813238,1.69017219811484,-2.24017983947106,-1.36248074179991,95.8585921330442,-1.80133029063548,2.30058896221949e-12,0.223906945381224,-8.04499515443142,-0.252662342079672,0.783970428940397,90.7574570205834,0.265654043430363,0.317786587280267,0.264451994831766,1.00454543214681,-0.318006580275698,0.739654642414026,91.5454847605999,0.210824031069164,0.436606382557386,0.26981649434184,0.781360797024008,-0.504549002488009,0.53208376853206,90.757457022795,0.0137673830220257,0.958595263004587,0.264451994831766,0.0520600460237931,0.948448697824308,4.96879781015446e-12,0.825388942460468,0.990316899229131,0.986506832251381
"346","Bacteroidetes bacterium OLB8",91.0509657502636,1.70027671573312,1.02439724640083,3,0.172525001010109,3.0731917392025,-3.1963002225374,-2.40816271584106,67.8118184766617,-2.80223146918923,1.38509320415758e-21,0.201059180911759,-13.9373464891368,-0.0615545982951156,0.71128014007421,90.8321421075059,0.324862770889547,0.102859098087344,0.197155341747437,1.64775028670391,-0.424731060452219,0.364645412806706,91.2805118157733,-0.0300428238227563,0.881734198394604,0.201375249618214,-0.149188263600985,-0.460423897897119,0.312410840472207,90.8321421087217,-0.0740065287124562,0.708259213794617,0.197155341747437,-0.375371664072187,0.782587400203171,7.48843938763903e-21,0.699478441525091,0.990316899229131,0.977025442307036
"347","Treponema phagedenis",91.1450355505262,1.74513433126371,0.975300462940438,3,0.163341621827403,2.92590138882131,-3.19167832250702,-2.38751373752875,62.1521866522913,-2.78959603001789,2.74761886615817e-20,0.205147796419071,-13.5979819364931,-0.455884450636941,0.288448117073544,90.958447992831,-0.0837181667816985,0.660338392872261,0.189884246236585,-0.440890534317366,-0.55254511584695,0.207869825626745,91.340630932119,-0.172337645110102,0.376660226138583,0.193986967993226,-0.888398055255547,-0.783160823355647,-0.0388282556451623,90.9584479912284,-0.410994539500405,0.0330489877237157,0.189884246236585,-2.16444780252243,0.764694296599798,1.33092752013904e-19,0.909617671823368,0.990316899229131,0.791287191784964
"348","Lactobacillus ruminis",91.1727244816311,0.0907389020887219,0.0374401175009627,3,0.964970215258646,0.112320352502888,2.51152220430753,3.24728321162041,57.07147618133,2.87940270796397,6.59398582791054e-22,0.187697583505736,15.3406487935737,-0.38201382352326,0.257550278101322,91.0145487669417,-0.0622317727109691,0.703778835829325,0.163157105607394,-0.381422387209526,-0.308137481932853,0.345358766587765,91.3384349745384,0.018610642327456,0.911358595853604,0.166711290022499,0.111633965071858,-0.322041312339419,0.317522789285164,91.0145487662563,-0.00225926152712752,0.988982231504813,0.163157105607394,-0.0138471537523103,0.99902494587212,3.73362170526286e-21,0.92392454381373,0.990316899229131,0.996641931543034
"349","Lactobacillus salivarius",91.1032547445984,0.355034070255487,0.150228748712086,3,0.785600825409137,0.450686246136259,-1.32166802412531,-0.487476423452555,50.0925264683723,-0.904572223788931,9.27446705939231e-05,0.212807890158378,-4.25065171745147,-0.261948735366582,0.385721213647038,90.9838052883912,0.061886239140228,0.708861215289945,0.165224961816227,0.374557442531363,-0.384736674276791,0.277197168392204,91.2282890694334,-0.0537697529422934,0.750893521634856,0.168863777061784,-0.318420882665795,-0.423880099103482,0.223789849910138,90.9838052900496,-0.100045124596672,0.546348630172158,0.165224961816227,-0.60550853513253,0.96405398536947,0.000128462866045798,0.92392454381373,0.990316899229131,0.977025442307036
"350","Kandleria vitulina",91.1943492804178,0.765541614894383,0.68531198135846,3,0.516259915312878,2.05593594407538,0.382820861707844,1.68260390101262,47.0806448729046,1.03271238136023,0.00313341583741877,0.331583398867863,3.11448759161726,-0.798182135494682,0.143863621786184,91.0932792732813,-0.327159256854249,0.176765461134016,0.240322211201737,-1.36133591322367,-0.683110886639578,0.279785734991138,91.3001017146243,-0.20166257582422,0.41380565154158,0.245641406991639,-0.820963282591375,-0.520221552502237,0.421824204778629,91.0932792703181,-0.0491986738618039,0.838247914405839,0.240322211201737,-0.204719628767498,0.927995739998803,0.00400274767036117,0.770723320200273,0.990316899229131,0.977025442307036
"351","Dysgonomonas mossii",91.1891029041201,0.602211332712585,0.347473974497485,3,0.61521374455179,1.04242192349246,-3.0342852617928,-2.22534850959341,63.1359711171536,-2.6298168856931,4.11011877059136e-19,0.206365208386527,-12.7435089773825,-0.29179691458781,0.464511472469559,90.9976017078985,0.0863572789408748,0.655514490234909,0.192939358330825,0.447587675671657,-0.202997548784677,0.569627615645648,91.3898696727884,0.183315033430485,0.354794276020491,0.197101878025488,0.930052190607643,-0.444216615012604,0.312091772044765,90.9976017069046,-0.0660624214839197,0.73283954965301,0.192939358330825,-0.342399923247621,0.937097474033785,1.73079373354551e-18,0.909617671823368,0.990316899229131,0.977025442307036
"352","Acinetobacter sp. N54.MGS-139",90.9387667094161,0.0534111683023559,0.0288130603487946,3,0.983629767290236,0.0864391810463837,1.93477426730537,3.05509681333525,43.1003113706889,2.49493554032031,4.41691970756298e-11,0.285801819540268,8.72959991764077,-0.313762093253731,0.417530025798154,90.8591075606513,0.0518839662722115,0.781557975327748,0.186557540041609,0.278112405752346,-0.311842469452098,0.435731834831209,91.0220772901909,0.0619446826895557,0.74607114394887,0.190711235048215,0.324808775287387,-0.299362442653624,0.43192967639826,90.859107558224,0.066283616872318,0.723189450040457,0.186557540041609,0.355298514643442,0.99902494587212,8.60785747659948e-11,0.953158260169188,0.990316899229131,0.977025442307036
"353","Rhodospirillum sp. UNK.MGS-17",91.0632725868065,0.48763483381629,1.2029501495032,3,0.691718456279021,3.6088504485096,0.320614636434288,2.98509201530853,40.4959029262496,1.65285332587141,0.0195439545500124,0.679726107186484,2.43164608273307,-0.325266985107493,1.23855996073122,91.0007721348383,0.456646487811865,0.255359372728517,0.398942776034147,1.14464157579527,-0.551489548692794,1.0473133878604,91.1286127035356,0.247911919583801,0.544813515352645,0.407865386600046,0.607827797426958,-0.673896507371424,0.889930438467291,91.0007721326287,0.108016965547934,0.787190305317131,0.398942776034147,0.270758043601441,0.954958923166095,0.0235652286516697,0.801718848184212,0.990316899229131,0.977025442307036
"354","Akkermansia sp. UNK.MGS-1",90.9829762293139,0.788328828655694,1.61750330735838,3,0.503479170513584,4.85250992207513,0.809397261855943,3.3147120658287,39.7486867060971,2.06205466384232,0.00251112555435806,0.639122663409727,3.22638326239479,-0.47767637833916,0.948525886962642,90.9244714041175,0.235424754311741,0.519218996742695,0.363833794026702,0.647066760088984,-0.953767179770504,0.504367539829065,91.0441337771018,-0.224699819970719,0.54730318178166,0.371979977974379,-0.604064286455214,-0.975053806014749,0.451148459287052,90.9244714019838,-0.261952673363848,0.473384685629491,0.363833794026702,-0.719978951005917,0.927995739998803,0.00323742033008009,0.88397494919196,0.990316899229131,0.977025442307036
"355","Enterococcus massiliensis",91.4774824535385,2.4735506698112,2.5226089173119,3,0.066566052205919,7.56782675193569,-2.11907081548072,-1.27758674688543,98.341131988396,-1.69832878118307,3.84678002371379e-12,0.214668247792512,-7.91141120611649,-0.862200256291927,0.143287520171642,91.0810869244699,-0.359456368060142,0.164506921654063,0.256506697162481,-1.40135276012871,-0.796433044388546,0.229340857980889,91.8947642836094,-0.283546093203828,0.2813979156542,0.261681824375501,-1.08355287525416,-1.19670426542967,-0.191216488966105,91.0810869244791,-0.69396037719789,0.00814269830372407,0.256506697162481,-2.70542790841172,0.671588477445852,8.09950165797024e-12,0.761639780917705,0.990316899229131,0.454905411901385
"356","Petrimonas mucosa",91.0016604638766,1.62066649712908,0.814876859077471,3,0.190048697014514,2.44463057723241,-0.977544212079451,0.352239377302414,38.4609115311553,-0.312652417388518,0.36246445163201,0.339236741050098,-0.921634892555304,-0.177276379287711,0.528734515407405,90.9514877439327,0.175729068059847,0.33180781545108,0.180108129604432,0.97568648592264,-0.17175550009554,0.550097403108608,91.0540982691022,0.189170951506534,0.30701545453141,0.184149532567443,1.02726816011467,0.0432835861005866,0.749294480795703,90.9514877441132,0.396289033448145,0.0303200617784646,0.180108129604432,2.2002839867279,0.792329077282439,0.380633095824091,0.827544492107159,0.990316899229131,0.747300346186863
"357","Erysipelothrix rhusiopathiae",90.8500582494478,1.57337577689056,0.857816101257473,3,0.201263473476602,2.57344830377242,-2.11032778481498,-1.45190833761207,85.5244836065846,-1.78111806121353,2.92874395413301e-17,0.167967231131906,-10.6039615537557,-0.00545992729043437,0.729719092123283,90.5279000107533,0.362129582416424,0.0566306478006861,0.187549114476775,1.93085199803099,-0.0432698141657191,0.707149619970385,91.1887281043002,0.331939902902333,0.0863086962049072,0.191437046817012,1.73393764906759,-0.203112802809412,0.532066216604305,90.5279000195158,0.164476706897447,0.382819179113443,0.187549114476775,0.876979384073896,0.795822826981804,1.03121320737961e-16,0.618014005770803,0.984453341545554,0.977025442307036
"358","Prevotella copri",91.0459068252527,1.15301555146212,1.03383049065217,3,0.332161035145817,3.10149147195651,4.055595041096,6.47827295224152,34.7948352158113,5.26693399666876,4.90217094849788e-10,0.618041436030277,8.52197553370958,-0.433551398704379,0.50924805767723,91.0200690087813,0.0378483294864255,0.875306518765141,0.240514484913573,0.157364033604987,-0.549379920758846,0.414708690285711,91.0728962483764,-0.0673356152365676,0.784871608670016,0.245945491511366,-0.273782677709528,-0.123048347581077,0.819751108800533,91.020069007386,0.348351380609728,0.150952753511457,0.240514484913573,1.44835925676121,0.888117324831793,8.8534897733647e-10,0.96819374513117,0.990316899229131,0.977025442307036
"359","Dysgonomonas sp. BGC7",90.483389976685,0.847033333364951,0.390906519214774,3,0.471718819502603,1.17271955764432,-1.6254064747121,-0.828653386723185,54.5122784576273,-1.22702993071764,1.44363456870794e-07,0.203257073669109,-6.03683753075762,-0.177190540980784,0.499201429656704,90.3323200571402,0.16100544433796,0.353264576644564,0.172552142787516,0.933082845202481,-0.456365285497422,0.234800028975815,90.6416367550105,-0.110782628260804,0.53138669157273,0.176320922201903,-0.62830109369521,-0.367494974647876,0.308896995989612,90.3323200538454,-0.0292989893291323,0.865548779824789,0.172552142787516,-0.169797887501239,0.927995739998803,2.27827828357298e-07,0.838343817915195,0.990316899229131,0.977025442307036
"360","Actinomyces israelii",90.3370641055882,1.32667948503843,1.37638488550232,3,0.27065224366476,4.12915465650697,-1.77752594038219,-0.784248161773176,71.6966614854708,-1.28088705107768,3.17536518946712e-06,0.253391844555273,-5.05496557446734,-1.02230717215414,-0.00816421669132539,90.08807032552,-0.515235694422735,0.0494525138829298,0.258714691561235,-1.99152081898984,-0.75034563430033,0.285330443669825,90.5984384627573,-0.232507595315252,0.381178214289182,0.26420793599766,-0.880017454575291,-0.747286707445488,0.266856248017331,90.0880703250541,-0.240215229714078,0.35563210474585,0.258714691561235,-0.928494737830619,0.851080362570979,4.69304414245757e-06,0.600597197592683,0.990316899229131,0.977025442307036
"361","Actinomyces odontolyticus",90.9044881202668,2.97103622684541,1.73990561596666,3,0.0359296766075937,5.21971684789998,2.32932100238742,3.02826002208834,81.6960290527682,2.67879051223788,3.17032361339651e-25,0.178304046710567,15.0237224654034,-0.933543858323013,-0.171603270049834,90.60569422312,-0.552573564186423,0.00552538156497435,0.194376170757032,-2.8428050724239,-0.507916876532772,0.269937113115216,91.2184462679197,-0.118989881708778,0.550233286245116,0.198435786520467,-0.599639227355318,-0.618798141221432,0.143142447051748,90.6056942244506,-0.237827847084842,0.224296680528075,0.194376170757032,-1.22354425523756,0.622578370673663,2.82630977449604e-24,0.37681476633607,0.990316899229131,0.977025442307036
"362","Allofustis seminis",91.2976136180967,0.309062577229488,0.258365524681015,3,0.818778091205647,0.775096574043045,-2.44453405223628,-1.6987282713738,102.262607768063,-2.07163116180504,8.57492189330507e-19,0.190260072824118,-10.888417790737,-0.438427421124538,0.471918200934139,90.8694481734748,0.0167453899048005,0.942676596577263,0.232235293413391,0.0721052758978922,-0.264732196793415,0.663778683180056,91.7486183222455,0.19952324319332,0.401791161811715,0.236869372931709,0.842334493158997,-0.434739021326811,0.475606600731866,90.8694481681805,0.0204337897025277,0.930080272556511,0.232235293413391,0.0879874432614962,0.969536616845818,3.55731908247012e-18,0.987453734914683,0.990316899229131,0.977025442307036
"363","Clostridiales bacterium DTU036",90.9674814540725,1.26224975734576,0.759080824174346,3,0.292100073609176,2.27724247252304,-2.4285016504432,-1.46373483959527,51.525402723318,-1.94611824501923,1.8961254134648e-10,0.246118504844448,-7.90724064510802,-0.0977933536406505,0.674324509156296,90.8384468049127,0.288265577757823,0.146787449877743,0.196972461965453,1.46348162012811,-0.458972803271018,0.330106307166793,91.1025781998459,-0.0644332480521127,0.749635597291956,0.201299390361753,-0.320086652703321,-0.229551261467726,0.54256660132922,90.8384468058569,0.156507669930747,0.428936883483338,0.196972461965453,0.794566247327491,0.874629457214611,3.5231775975244e-10,0.749004293358253,0.990316899229131,0.977025442307036
"364","Clostridiales bacterium DTU072",91.2109806603999,1.71745685318648,1.27502251721022,3,0.168939858821984,3.82506755163067,-1.66105077573158,-0.585745866570861,51.6656570848425,-1.12339832115122,0.000148789179472032,0.274317517475471,-4.09524820540006,-0.0811012492294504,0.77678211700692,91.0836045274409,0.347840433888735,0.115438094709584,0.218851818962809,1.58938790427804,-0.254240522385832,0.622493324087835,91.3443349117352,0.184126400851001,0.412515746568931,0.223660703306089,0.823239836633333,-0.542249431411177,0.315633934825194,91.0836045278511,-0.113307748292991,0.605896803126881,0.218851818962809,-0.517737292886044,0.782163545264212,0.000203401847304344,0.713605636136596,0.990316899229131,0.977025442307036
"365","Actinomyces ihumii",90.4906238018263,1.82137097608366,0.913052069343071,3,0.14887713818043,2.73915620802921,-3.42243372782068,-2.62863288721798,57.800450187656,-3.02553330751933,1.6530286709719e-21,0.202503935496798,-14.94061485816,-0.332244031718323,0.372710009126265,90.3210180776524,0.0202329887039709,0.910671547146344,0.17983851907616,0.112506424140439,-0.712976234323576,0.00729476321073891,90.6683587458378,-0.352840735556418,0.0579678204173612,0.183745977787276,-1.92026372389444,-0.373185085386051,0.331768955458536,90.3210180763247,-0.0207080649637574,0.908583337780522,0.17983851907616,-0.115148106591045,0.747669115285701,8.87973093765673e-21,0.975885877888282,0.899574694624976,0.977025442307036
"366","Clostridiales bacterium SIT11",91.241119665202,0.683055193305203,0.335662263016947,3,0.564654342270113,1.00698678905084,-2.95479617726956,-2.20258663910234,62.5044193256686,-2.57869140818595,4.26883891062827e-20,0.191893714399996,-13.4381233707882,-0.290703879590387,0.407264258743903,91.0536791902983,0.058280189576758,0.744182374356765,0.178056368341402,0.327313143133487,-0.107899321985922,0.605143959332987,91.4376116464025,0.248622318673533,0.175041865676855,0.18190213874931,1.36679161874053,-0.226486642137937,0.471481496196353,91.0536791898412,0.122497427029208,0.493220634504541,0.178056368341402,0.687969928681987,0.927995739998803,2.02106610570988e-19,0.945328169801994,0.990316899229131,0.977025442307036
"367","Methanosarcinales archaeon Methan_03",91.049729163421,3.17627485646578,1.02512702241686,3,0.0278433173224019,3.07538106725058,-2.43695171139188,-1.78536255741814,56.8123395273029,-2.11115713440501,3.08668947059955e-18,0.166224777371774,-12.7006164049975,0.140619166251455,0.70626167538811,90.8916806000734,0.423440420819783,0.00422981501480251,0.144299209985074,2.93446111634002,-0.139889711438006,0.438076555069855,91.2153069475415,0.149093421815925,0.314598887578704,0.147443083410406,1.01119305407447,0.00671351817015853,0.572356027306813,90.8916806012431,0.289534772738486,0.0477759654692743,0.144299209985074,2.00648896669937,0.562191276089029,1.19752119276038e-17,0.37681476633607,0.990316899229131,0.912793018874513
"368","Methanomicrobiales archaeon Methan_06",91.4044946289919,0.909442424090581,0.517747371814576,3,0.439716978847224,1.55324211544373,-3.18034007018367,-2.45472524100254,74.8551417181592,-2.81753265559311,1.27998731134145e-24,0.185109225196148,-15.2209197170349,-0.289841502103363,0.461406939915682,91.1510153949173,0.0857827189061596,0.655500703518625,0.191648532305899,0.447604361348503,-0.539308239743386,0.22784185188495,91.67057962971,-0.155733193929218,0.428230689423178,0.195705150114879,-0.795754193682704,-0.565422081672445,0.185826360346599,91.1510153946871,-0.189797860662923,0.324627976393577,0.191648532305899,-0.990343408213418,0.915570995772229,1.05159741853346e-23,0.909617671823368,0.990316899229131,0.977025442307036
"369","Bacteroidales bacterium Bact_01",91.0846003841403,0.630408769297422,0.315281382823325,3,0.597240262240428,0.945844148469976,-2.60947142549702,-1.39953484977683,40.3334575872341,-2.00450313763692,9.21363647122595e-08,0.30866296147889,-6.49414859506561,-0.317085878269912,0.387039954769034,91.0232982121241,0.0349770382495612,0.846046011975883,0.179627237692376,0.19472012540471,-0.296125557013946,0.423753375817421,91.1486860339654,0.0638139094017378,0.729029341982843,0.183645959443561,0.347483329309782,-0.515810911386476,0.18831492165247,91.0232982107458,-0.163747994867003,0.364387865315839,0.179627237692376,-0.911598914344117,0.927995739998803,1.46509058119304e-07,0.963156401808614,0.990316899229131,0.977025442307036
