"","feature","(Intercept) 2.5 %","(Intercept) 97.5 %","(Intercept) Estimate","(Intercept) Pr(>|t|)","(Intercept) Std. Error","(Intercept) t value","Legend_ex1CD 2.5 %","Legend_ex1CD 97.5 %","Legend_ex1CD Estimate","Legend_ex1CD Pr(>|t|)","Legend_ex1CD Std. Error","Legend_ex1CD t value","(Intercept) Pr(>|t|).BH","Legend_ex1CD Pr(>|t|).BH"
"417","Lachnospiraceae bacterium TF01-11",5.43261047335923,6.24668587326016,5.8396481733097,2.29917858817415e-36,0.203417611258725,28.7076823740807,-0.695737378190353,0.446216863028298,-0.124760257581027,0.663545392831123,0.285346546454711,-0.437223646583818,1.08446958731025e-34,0.885127554527532
"418","Staphylococcus pettenkoferi",-2.9752166277576,-1.98235368476786,-2.47878515626273,2.65584473014446e-14,0.248092262946232,-9.99138436171203,-0.90254508955366,0.490205568228094,-0.206169760662783,0.555834974609422,0.348014461460769,-0.592417222541265,8.03464940022042e-14,0.834612986770669
"419","Turicibacter sp. H121",1.69443433158274,2.63956653840062,2.16700043499168,5.82668496897396e-13,0.236165514715195,9.17576995779838,-0.0307242269611359,1.29507155586116,0.632173664450013,0.0612279186457361,0.331284069253811,1.9082525334645,1.55008317587307e-12,0.470042088893639
"420","Gabonibacter massiliensis",1.89184599204863,3.06824807618708,2.48004703411786,1.00250378665725e-11,0.29395422323823,8.43684777445074,-0.689251361079817,0.960961075659894,0.135854857290038,0.742969849810652,0.41234788815862,0.329466601361078,2.40698825748591e-11,0.916648304115444
"421","Paenibacillus kribbensis",-2.98454014656203,-1.27506930172628,-2.12980472414415,5.73267527443313e-06,0.427155120785176,-4.98602175300918,-1.67088742632892,0.727093745608449,-0.471896840360236,0.434113299069422,0.599197079162767,-0.787548632612826,9.34626824897853e-06,0.775636567533986
"422","Gracilibacter sp. BRH_c7a",-2.32103576913045,-1.55134097210671,-1.93618837061858,2.00030699388395e-14,0.192327979727543,-10.0671175008516,-0.11317198650323,0.966526820280699,0.426677416888734,0.119107017150102,0.269790429954782,1.5815142774347,6.16271051792187e-14,0.539522596604247
"423","Holdemanella biformis",5.08621309924799,6.14083366573353,5.61352338249076,2.17693272478919e-29,0.263523988619384,21.301754773447,-0.149708445717443,1.32967347507411,0.589982514678333,0.115830152539405,0.36966150371745,1.59600745207509,3.80056171536112e-28,0.532975500132045
"424","Cutibacterium acnes",-2.44902676910982,-1.49300065537711,-1.97101371224346,2.0631458076433e-11,0.238887636673626,-8.25079832380071,-0.847999565762033,0.493077778456592,-0.17746089365272,0.598395934065168,0.33510255918229,-0.529571884159156,4.87018644170447e-11,0.855246788388451
"425","Pseudopropionibacterium propionicum",-1.60402323734215,-0.720276218746262,-1.1621497280442,2.07746231634821e-06,0.220826851544307,-5.26271927492943,-0.345242369729455,0.894444588226437,0.274601109248491,0.378960945410918,0.309767571562379,0.886474681205273,3.44735330910851e-06,0.742630608197278
"426","Prevotella sp. kh1p2",-0.726566601454844,0.882723699690895,0.0780785491180255,0.846712814708098,0.402122443351978,0.194166106390842,-1.76285458857184,0.494597098297786,-0.634128745137029,0.265490640564938,0.564082184194343,-1.12417793524667,0.861706462907025,0.660975496858847
"427","Prevotella sp. khp1",-2.26625253178285,-1.06005560032788,-1.66315406605536,8.02385776443653e-07,0.301399229769176,-5.51810987482972,-2.20998393431447,-0.517976410456662,-1.36398017238557,0.00204850426157696,0.42279146228572,-3.2261298868514,1.36944863678163e-06,0.269145139458062
"428","Prevotella sp. lc2012",-2.23928412386099,-1.05687954957334,-1.64808183671717,6.40494273485577e-07,0.295454099303646,-5.5781315629112,-1.63520729512911,0.0234252082095762,-0.805891043459769,0.0566104272167427,0.414451857685782,-1.9444744389848,1.10895496111759e-06,0.470042088893639
"429","Prevotella sp. ne3005",-1.5408393755705,-0.208393692372198,-0.874616533971347,0.0109620433283703,0.332945717363752,-2.62690429207656,-1.83323972659497,0.0358647805636492,-0.89868747301566,0.0591564005425472,0.467043684264864,-1.9242043159843,0.0135689694374805,0.470042088893639
"430","Prevotella sp. tc2-28",-1.25915077771166,0.287190435688533,-0.485980171011561,0.213442829449443,0.386392999787323,-1.25773544365206,-1.96593000249335,0.203219080292405,-0.88135546110047,0.109266030518438,0.542017514517734,-1.62606454126241,0.234116611359468,0.529277072684688
"431","Prevotella sp. tf2-5",-1.54542203200476,-0.217688166543119,-0.881555099273939,0.0101228820980648,0.331768348892976,-2.65714044819362,-2.20265109233552,-0.340156145235932,-1.27140361878573,0.00829387488730684,0.465392116217429,-2.73189762886256,0.0125860166145078,0.325499415030218
"432","Epulopiscium sp. AS2M-Bin001",-2.45492244797283,-1.68375145410413,-2.06933695103848,1.66358896273028e-15,0.192696845358401,-10.7388211114182,-0.0660016697527653,1.01576789024172,0.474883110244478,0.0841364120931335,0.270307860737789,1.75682316062993,5.85751071751249e-15,0.470042088893639
"433","bacterium P201",0.455090418605346,1.31746553531509,0.886277976960216,0.000122714366275922,0.215486533890359,4.11291583264855,-1.01740727447802,0.192299986259694,-0.412553644109165,0.177491313972975,0.302276375544021,-1.36482265068407,0.000180411647261793,0.600037763310897
"434","bacterium P3",-1.11888768214185,0.0886477904954222,-0.515119945823214,0.0930428383710442,0.301733698603277,-1.70720058186308,-1.26344690173775,0.430438277163268,-0.416504312287241,0.329115370806333,0.423260642540649,-0.984037423813249,0.106661967927408,0.712658089756349
"435","bacterium F082",0.302540667981578,1.14221171184571,0.722376189913644,0.00106436954358296,0.209813339165817,3.44294692027538,-0.82090730573716,0.356951538647316,-0.231977883544922,0.433742623623936,0.294318232136496,-0.788187268797325,0.00144561049841575,0.775636567533986
"436","Massiliomicrobiota timonensis",-1.45716520946854,-0.540012675427055,-0.9985889424478,5.33509485478581e-05,0.229174076083506,-4.35733814013037,-1.39503178071318,-0.108484826683404,-0.751758303698293,0.0227723064186184,0.321476743054483,-2.33845315389079,8.12874452420092e-05,0.410484561547387
"437","Actinomyces hongkongensis",-1.72668715568004,-0.804981492372778,-1.26583432402641,8.71117554169662e-07,0.230311792171116,-5.49617677885083,-0.163187181052197,1.12974673083983,0.483279774893816,0.140013763899495,0.323072688235613,1.49588557774146,1.48072314481577e-06,0.553424549306049
"438","Bacillus luciferensis",-3.00099072766593,-1.93880223738177,-2.46989648252385,3.54687031418616e-13,0.265415028419248,-9.3057898689234,-0.471208468515704,1.01878945010615,0.273790490795221,0.465024533024657,0.372314182965625,0.73537486166757,9.65025104963638e-13,0.79366712561031
"439","Clostridium colicanis",-0.993726717824629,-0.00222519652588427,-0.497975957175257,0.0490131407058004,0.247752076830386,-2.00997692348781,-0.849509933837677,0.541330972986972,-0.154089480425353,0.659115842274888,0.347537261218826,-0.443375423645094,0.0577679492425609,0.882330792054882
"440","Lentisphaerae bacterium GWF2_44_16",-2.76202529907378,-1.81994031206599,-2.29098280556989,7.03969536397453e-14,0.235404088716048,-9.73212835029957,-0.50563339029339,0.81588786760592,0.155127238656265,0.640247417973596,0.330215969604558,0.469775095498967,2.04126806747773e-13,0.873823023227807
"441","Lentisphaerae bacterium GWF2_45_14",-2.36271812886216,-0.982397459033514,-1.67255779394784,9.40233702830037e-06,0.344908510270372,-4.84927957456524,-0.959797358174378,0.9764643730417,0.00833350743366085,0.986315846804512,0.483824638582115,0.0172242311968296,1.5123144778725e-05,0.993885499171732
"442","Atopostipes suicloacalis",-2.23523650498095,-1.20879408224836,-1.72201529361465,8.23449838569773e-09,0.256482956925479,-6.71395602365494,-1.11912785396285,0.320726830442158,-0.399200511760346,0.271693239912153,0.359784610242487,-1.10955416211742,1.575458823565e-08,0.661189709086179
"443","Bacteroidales bacterium M1",-1.92447610988555,-0.558212495066576,-1.24134430247606,0.000582673392171417,0.341395994658491,-3.63608338087803,-0.106169175685761,1.81037384938922,0.852102336851732,0.0803414247440054,0.478897414272399,1.77930035004752,0.000804415655090028,0.470042088893639
"444","Bacteroidales bacterium M2",-0.222588719077166,1.15381961401945,0.465615447471142,0.180961974571608,0.343930912627001,1.35380516951703,-1.04070613069185,0.890067522239638,-0.0753193042261041,0.876473518932501,0.482453301510403,-0.15611729464863,0.200325144902256,0.958559518366439
"445","Bacteroidales bacterium K1",-0.848524268879045,0.743518253139787,-0.052503007869629,0.89544977206567,0.397812643510415,-0.131979233757698,-0.953271338576602,1.2799858148039,0.163357238113651,0.770751232043927,0.558036559663156,0.292735727229515,0.902992670265982,0.920256380615026
"446","Bacteroidales bacterium K10",1.62715629838468,2.55236787768082,2.08976208803275,9.82751450827185e-13,0.231187835171333,9.0392389655106,-0.45075781126781,0.84709406723191,0.19816812798205,0.543506169628574,0.324301568287398,0.611061269387486,2.56556297754885e-12,0.829614153276402
"447","Bacteroidales bacterium GP2",-3.04775790176788,-2.02739989855119,-2.53757890015953,3.06976025236361e-14,0.254962608707155,-9.95274920125305,-0.563782326841872,0.867537363541227,0.151877518349678,0.672635168243501,0.357651923152009,0.424651759205352,9.2202834820097e-14,0.887666568485124
"448","Bacteroidales bacterium H10",1.48204824116496,2.26727798618079,1.87466311367288,1.37867457070372e-13,0.196209784793714,9.55438137625914,-0.180597598415151,0.920893046998032,0.370147724291441,0.183824332150921,0.275235679571019,1.34483917516926,3.85109763416572e-13,0.608798680229579
"449","Vaginella massiliensis",-1.78163199310253,-0.40510239780279,-1.09336719545266,0.00235602703743238,0.34396121309757,-3.17875142259866,-1.3928941249734,0.538049629999221,-0.427422247487089,0.379291050487393,0.482495805866735,-0.88585691790478,0.00308011022990379,0.742630608197278
"450","Culturomica massiliensis",5.68698621268558,6.2997345097593,5.99336036122244,6.47860542887744e-44,0.153110872664565,39.1439239873753,-0.188470772982214,0.671069408096822,0.241299317557304,0.265783671710489,0.214778152536322,1.12348167030861,2.71453567469965e-41,0.660975496858847
"451","Mediterranea massiliensis",6.33632399397318,7.08602158222778,6.71117278810048,9.80185143643641e-42,0.187331164395505,35.8251805552835,-1.03077654920743,0.0208709279708738,-0.504952810618281,0.0594940538321881,0.262781086027056,-1.92157212778354,1.17342164339053e-39,0.470042088893639
"452","Varibaculum cambriense",1.33986646876973,2.21035644355776,1.77511145616374,2.92580418481038e-11,0.217514239243194,8.16089770646723,-0.804579401535202,0.416511075794644,-0.194034162870279,0.527283983426608,0.305120764071046,-0.635925789780401,6.77299421787597e-11,0.815247192087633
"453","Pseudobutyrivibrio xylanivorans",-0.0292522260985607,0.70973290636361,0.340240340132525,0.0704165891724486,0.184654382652345,1.84257928376986,-0.475139452866943,0.561480995700109,0.0431707714165829,0.868203008892901,0.259026197641054,0.16666565702519,0.0816170148361161,0.958559518366439
"454","Christensenella sp. AF73-05CM02",-0.0494263397417317,0.884339563394633,0.417456611826451,0.0787221619234503,0.233325352312527,1.78916096210278,-0.0190428452009809,1.29080871587273,0.635882935335874,0.0568154370270096,0.327299996645952,1.94281375451318,0.0909919609542777,0.470042088893639
"455","Prevotellamassilia timonensis",5.09844165275975,6.22320951587456,5.66082558431716,4.00093692391768e-28,0.28105208923306,20.1415531183722,-1.11539758270523,0.462384317873892,-0.326506632415669,0.410910072293292,0.394249261606621,-0.828173098118456,6.2088613745241e-27,0.768621965584328
"456","Varibaculum sp. Marseille-P2802",0.587048340403432,1.61119779209735,1.09912306625039,6.6121616297332e-05,0.255909999320533,4.29495943561671,-0.866780335427791,0.569857855759359,-0.148461239834216,0.680693535676751,0.358980886942303,-0.413563076014343,9.94792001026287e-05,0.891283098276745
"457","Ezakiella massiliensis",-2.92871642455024,-2.20717089815529,-2.56794366135276,9.44439532730306e-21,0.180296649931373,-14.2428806210776,-0.972277052684432,0.0398797748027184,-0.466198638940857,0.070307730676514,0.252913334676004,-1.84331379576361,6.65075906242014e-20,0.470042088893639
"458","Prevotella oryzae",-0.725959737284851,0.758030334181298,0.0160352984482235,0.965653347149906,0.370812968314785,0.0432436290486234,-2.33445099626556,-0.25276574175059,-1.29360836900807,0.0157331851135221,0.52016243448393,-2.48693154916407,0.968436741015902,0.350093682706129
"459","Prevotella paludivivens",-2.44620108007501,-1.19230904670604,-1.81925506339052,2.70331176923846e-07,0.313317073867239,-5.80643448802727,-1.85885385544538,-0.0999414430199043,-0.979397649232641,0.0296785108026112,0.439509364111056,-2.22838858328662,4.74921438704785e-07,0.417844083930614
"460","Bacteroidales bacterium KHT7",-1.77423312747715,-0.618887753153761,-1.19656044031546,0.000110231878196887,0.288692664404652,-4.14475526346688,-1.71345052265763,-0.0927756435966628,-0.903113083127146,0.02955906202213,0.404967172040483,-2.23008961091015,0.000162917661250426,0.417844083930614
"461","Porphyromonadaceae bacterium KH3CP3RA",-2.67803803219858,-1.59070874799188,-2.13437339009523,9.60009822506417e-11,0.271697100381494,-7.85570912276326,-1.1063199101441,0.418944565176244,-0.343687672483929,0.370846692989964,0.381126436378271,-0.901768126477629,2.11707429279047e-10,0.734099891486614
"462","Porphyromonadaceae bacterium KH3R12",-2.54950952513986,-1.94792371990767,-2.24871662252377,9.68068092658049e-22,0.15032163787578,-14.959367488944,-0.726875055753605,0.117006803132489,-0.304934126310558,0.153438756699012,0.210865519262801,-1.44610710834387,7.80039482353312e-21,0.571268241042554
"463","bacterium A7P-90m",-3.23172246573793,-2.4722956758945,-2.85200907081622,7.77551571252869e-22,0.18976225486562,-15.0293801727634,-0.629330154148947,0.43596507975974,-0.0966825371946035,0.7177484116154,0.266191327969598,-0.363206938152567,6.45136848227628e-21,0.903112866266824
"464","Macellibacteroides sp. HH-ZS",-1.0430259972773,-0.202493586046159,-0.622759791661731,0.00436087490201516,0.210028573887607,-2.96511936511548,-0.385475592712098,0.793591545299878,0.20405797629389,0.491269217002258,0.294620155279531,0.692613769415345,0.00557925674486825,0.805643060367695
"465","Ileibacterium valens",-1.56683744506872,-0.488265890105914,-1.02755166758732,0.000330901434276193,0.269508757184952,-3.81268378185631,-0.0193917684456831,1.49358769487855,0.737097963216434,0.0559691951833345,0.378056711147859,1.94970209886885,0.000470790156066977,0.470042088893639
"466","Tidjanibacter massiliensis",1.3665503893433,3.04228003928165,2.20441521431248,2.06304428094598e-06,0.418724018128248,5.2646017875127,-0.338791470966861,2.01185882643289,0.836533677733016,0.159655867864299,0.587370246613349,1.42420165569552,3.43022045125542e-06,0.581702683783838
"467","Libanicoccus massiliensis",2.14254259531133,3.13336381163859,2.63795320347496,2.26382847546854e-15,0.247582085190492,10.6548630182402,-0.746847261091359,0.643039339599479,-0.0519039607459396,0.881707908402006,0.347298803363235,-0.149450445101747,7.74321739772503e-15,0.958559518366439
"468","Ndongobacter massiliensis",-0.898325486891519,-0.0817406366363198,-0.49003306176392,0.0194922735818406,0.204044661771123,-2.40159706953565,-0.479174823115669,0.666299580333086,0.0935623786087082,0.744913478642742,0.286226149243566,0.326882707453437,0.0236389656462843,0.916648304115444
"469","Olsenella sp. Marseille-P3197",-0.293416786336291,0.647222625129383,0.176902919396546,0.454658188697432,0.235042874602827,0.75264106472266,-0.511971375454817,0.807522083641683,0.147775354093433,0.655651227425624,0.329709272081661,0.448198963773249,0.483309284543158,0.880864362411302
"470","Megasphaera micronuciformis",-1.71679152815915,-0.720679693931546,-1.21873561104535,7.93263093080594e-06,0.248904081722387,-4.89640669052849,-0.761855280278322,0.635452799492586,-0.063201240392868,0.856977841914997,0.349153250195381,-0.18101289435943,1.27837398461834e-05,0.957590830640302
"471","Acidaminococcus intestini",1.59659647278098,3.17899579111451,2.38779613194775,1.11451380460486e-07,0.395403041821451,6.03889166089418,-0.785121933927598,1.43460809733534,0.324743081703871,0.560454466082704,0.554656461371652,0.585485078278525,2.01285036262688e-07,0.835056581639925
"472","Sporanaerobacter sp. PP17-6a",-2.76726094212516,-1.990250928001,-2.37875593506308,7.46811195106625e-18,0.194155874279557,-12.2517845205034,-0.493842407868095,0.596117909329101,0.0511377507305032,0.851707721250797,0.272354531432885,0.187761703326404,3.41982394261941e-17,0.957455653409853
"473","Bacteroidales bacterium 45-6",-2.68940695216904,-1.94231223614696,-2.315859594158,4.38219420564674e-18,0.186680770031525,-12.4054534045843,-0.725130413791711,0.322865852472183,-0.201132280659764,0.445511717007978,0.261868737364386,-0.768065263093592,2.08652201382498e-17,0.776899118631961
"474","Paludibacter sp. 47-17",-2.28119499287782,-1.35689609337199,-1.81904554312491,8.86912373573017e-11,0.23095977872495,-7.87602738956211,-0.906956633690938,0.389614972050819,-0.25867083082006,0.4278336361578,0.323981659313099,-0.798411957542564,1.96103580225379e-10,0.775636567533986
"475","Acetobacter sp. 46_36",1.01441016189855,3.07364445023714,2.04402730606785,0.000196077269022431,0.514552484950256,3.97243695415338,-0.777426218864817,2.1111899087289,0.666881844932039,0.35929046051752,0.721794802533095,0.923921650019725,0.000283787135476333,0.731305373746856
"476","Acinetobacter sp. CAG:196_36_41",-2.97149982979963,-0.153142024258155,-1.56232092702889,0.030384753687197,0.704238959370838,-2.21845285075489,0.688318783485699,4.6418047255759,2.6650617545308,0.00908784795890875,0.987879828554958,2.69775905681683,0.0363034845876176,0.325499415030218
"477","Akkermansia sp. 54_46",-0.648741276805587,2.12204798466548,0.736653353929944,0.291670535193937,0.692352738994892,1.06398561374851,-0.893387881806384,2.99337070228183,1.04999141023772,0.284042665198407,0.971206287293273,1.08112089468039,0.317428452587688,0.665076853074985
"478","Azospirillum sp. 47_25",-0.927253431685842,2.01335926190783,0.543052915110995,0.462800062339012,0.73478747772099,0.73906120011098,-1.22886928373913,2.89611120042655,0.833620958343711,0.421899230059576,1.03073213694942,0.808765855318059,0.490298928242847,0.775636567533986
"479","Bacteroides sp. 41_26",4.0910581872379,5.14695225044494,4.61900521884142,4.86460197714095e-25,0.263842204427237,17.5066958255166,-1.29455408478643,0.186614249134018,-0.553969917826204,0.139781412573346,0.370107884840678,-1.49677956216651,5.82362350977731e-24,0.553424549306049
"480","Clostridium sp. CAG:12237_41",3.74025635637132,5.01278813339325,4.37652224488229,4.49183697403355e-20,0.317974691735094,13.7637439665431,-0.698416252779706,1.08664328842808,0.194113517824188,0.665012195582752,0.446042894640071,0.435190247746971,2.83019502574445e-19,0.885127554527532
"481","Clostridium sp. CAG:245_30_32",4.36925346006539,5.17535342970918,4.77230344488728,7.81748220564475e-32,0.201424745521884,23.6927366224166,-0.45960819289305,0.671158415817862,0.105775111462406,0.709480446926738,0.282551029625875,0.374357550926156,1.72396054956061e-30,0.900391461353653
"482","Clostridium sp. CAG:307_30_263",3.2140629247182,4.33479090665012,3.77442691568416,1.15426541537982e-19,0.280042621338449,13.4780445120977,-1.05439722063218,0.517717687121245,-0.268339766755465,0.4972247542946,0.39283321814951,-0.683088278581718,6.76415676984818e-19,0.805972826639509
"483","Clostridium sp. CAG:62_40_43",4.42860180486845,6.25107960985594,5.33984070736219,4.73719206043036e-17,0.455392807235935,11.7257906196917,-1.16733149815053,1.38917157169485,0.110920036772158,0.862745915433685,0.638807839798171,0.173635997966466,1.9750084311645e-16,0.957590830640302
"484","Coprococcus sp. 43_8",4.66485854727308,5.50768420197692,5.086271374625,2.80015028352793e-32,0.210601599567178,24.1511526269418,0.0159326782978112,1.19821669168781,0.607074684992809,0.0443223608826006,0.295423974072229,2.05492694660043,6.70435982170402e-31,0.470042088893639
"485","Coprococcus sp. CAG:131_42_139",4.07872465781384,5.43238962225392,4.75555714003388,1.71019478035292e-20,0.338247898836567,14.0593841274137,-0.77418262405747,1.12468748984054,0.175252432891533,0.713184909440338,0.474481384287896,0.369355761247732,1.13741525867917e-19,0.900391461353653
"486","Eggerthella sp. 51_9",2.23242081179122,3.33797613374078,2.785198472766,1.89123214566527e-14,0.276251343220442,10.0821173946057,0.456140623311612,2.00697189638017,1.23155625984589,0.00236063273446722,0.387514956318942,3.17808703835489,5.86982421506482e-14,0.269145139458062
"487","Eubacterium sp. 45_250",4.36813392718109,5.64461881363068,5.00637637040589,9.9503623834508e-23,0.318962477481866,15.695816040589,-0.197966040691795,1.59263877319893,0.697336366253569,0.124453086268089,0.447428523198653,1.5585424935995,1.00462694907612e-21,0.545390956485408
"488","Melainabacteria sp. 35_41",-2.9451510262559,-1.42970349408074,-2.18742726016832,3.02779966891865e-07,0.37867342143064,-5.77655345311575,-0.812110550884661,1.31370204205498,0.250795745585158,0.638568149036073,0.531188781398041,0.472140516456478,5.29706914938168e-07,0.873823023227807
"489","Roseburia sp. CAG:197_41_10",3.64911970155582,4.95893807885261,4.30402889020422,3.45066996276633e-19,0.327291704828469,13.1504368326717,-0.622879852491794,1.21448392408496,0.295802035796583,0.521883793551727,0.459112448908342,0.644291036977823,1.88997479006418e-18,0.812582426419742
"490","Ruminococcus sp. CAG:108-related_41_35",5.94112981294753,7.53362309632673,6.73737645463713,2.53258907150255e-24,0.397925277793658,16.9312602908598,-0.94670804325522,1.28718142114624,0.17023668894551,0.761456700178,0.558194558783963,0.304977334992971,2.94765228044324e-23,0.920256380615026
"491","Firmicutes bacterium CAG:137_57_8",2.06564763435616,3.04091731435734,2.55328247435675,4.35442358011161e-15,0.243696135103758,10.4773203451489,-0.200146895458459,1.1679245971144,0.483888850827971,0.162176215602658,0.341847739268619,1.41550987542947,1.44801863497362e-14,0.583582479870644
"492","Firmicutes bacterium CAG:176_59_8",2.86782950748885,4.02153644544931,3.44468297646908,2.15414837451132e-17,0.288283259070467,11.9489525252907,-0.098481992111335,1.51989455026749,0.710706279078079,0.08402603512797,0.404392873691945,1.75746489444687,9.25731455302813e-17,0.470042088893639
"493","Firmicutes bacterium CAG:272_52_7",1.4814143596647,2.64371407454544,2.06256421710507,1.81950230181451e-09,0.290430384699635,7.10175080075793,-0.35613232935377,1.27429783612822,0.459082753387223,0.264369552452907,0.407404780474726,1.12684675141092,3.63034030695372e-09,0.660975496858847
"494","Bacteroides sp. 43_46",6.33425625532858,7.30274964731963,6.8185029513241,6.44387267392018e-36,0.242002905802896,28.1752937168348,-0.421803346268083,0.936762625275847,0.257479639503882,0.451189138254365,0.339472541121482,0.758469709076534,2.69998265037256e-34,0.78119111127512
"495","Prevotella marshii",2.39109694927841,3.22722170248394,2.80915932588118,1.28554284507585e-19,0.208927207519179,13.4456366848406,-0.923369333485834,0.249514908228331,-0.336927212628751,0.254936331413917,0.293075200112338,-1.14962716906652,7.42955106326592e-19,0.660975496858847
"496","Prevotella micans",-2.03613235699114,-0.812678221309427,-1.42440528915028,1.85399031028848e-05,0.30571138471359,-4.65931385082292,-1.5137966394054,0.202418639115805,-0.655689000144798,0.13161313326718,0.428840390466285,-1.52898144559531,2.9040072523771e-05,0.553424549306049
"497","Candidatus Melainabacteria bacterium MEL.A1",-2.70106818557685,-0.497066657529652,-1.59906742155325,0.00518306136067975,0.550726291570168,-2.9035610720421,0.0265465693150277,3.11823671609036,1.57239164270269,0.0463144912524454,0.772538052968693,2.03535817641647,0.00660092009156478,0.470042088893639
"498","Jeotgalibaca sp. PTS2502",-3.08767686019529,-2.2895447446406,-2.68861080241795,1.14215040215877e-19,0.199433772884877,-13.4812211769666,-0.411468560961587,0.708121042804122,0.148326240921267,0.597966930597622,0.279758168366025,0.530194495437227,6.74029603527497e-19,0.855246788388451
"499","Candidatus Caenarcanum bioreactoricola",-1.68292116707637,-0.861194661347659,-1.27205791421202,6.11939988898008e-08,0.205329436221333,-6.19520482606698,-0.170973557648464,0.981713366011047,0.405369904181291,0.164556767247823,0.288028382344586,1.40739569094383,1.11966312379155e-07,0.583829392085139
"500","Candidatus Gastranaerophilales bacterium Zag_111",-2.50735156495232,-0.86696602269321,-1.68715879382277,0.000121406260610103,0.409892386614686,-4.11610180846993,-1.1626808292015,1.13839008811712,-0.0121453705421873,0.983218764837496,0.574981567303029,-0.0211230606907203,0.000178802190494317,0.993321434211802
"501","Candidatus Gastranaerophilales bacterium MH_37",3.19950612028747,4.15046423254663,3.67498517641705,2.01120504911013e-22,0.23762126656377,15.4657250571922,-0.161004720391129,1.17296342266761,0.505979351138239,0.134362315563004,0.333326142995192,1.51797079758469,1.95975561762126e-21,0.553424549306049
"502","Candidatus Gastranaerophilales bacterium Zag_1",-3.09666371433928,-1.57344230049973,-2.3350530074195,7.71340120227034e-08,0.38061592508395,-6.13493249633334,-0.648711772291763,1.48800572839777,0.419646978053004,0.435022895872283,0.533913652197172,0.785982857576435,1.40213236605261e-07,0.775636567533986
"503","Peptoniphilus sp. ING2-D1G",-0.785752085431582,-0.0389844788168963,-0.412368282124239,0.031003309172816,0.186599033359123,-2.209916496891,-0.397146611961758,0.650390797573185,0.126622092805713,0.630357858373838,0.26175408024574,0.483744485231473,0.0369570029684492,0.873253578216077
"504","Proteiniphilum sp. EBM-41",-0.490036590312107,0.787721496428338,0.148842453058115,0.642802805298111,0.319280619218922,0.466180670227459,-0.807746447686119,0.984644363511783,0.0884489579128321,0.844126119501056,0.447874800418164,0.197485899698422,0.669153727751325,0.957455653409853
"505","Tepidanaerobacter sp. EBM-49",-0.555827404104896,0.750111328317569,0.0971419621063367,0.76698764187914,0.326322276083952,0.297687192158911,-0.685409083771489,1.14651247342461,0.230551694826559,0.616375719538527,0.457752570859583,0.503660076433042,0.782869237386991,0.862239603336061
"506","Coriobacteriaceae bacterium EMTCatB1",-2.61121044678359,-1.92260809339537,-2.26690927008948,3.18002994227677e-19,0.172064953504817,-13.1747297977564,-0.134439929969167,0.831505457964832,0.348532763997833,0.154028527212815,0.241366221659356,1.44399975109078,1.75320071817627e-18,0.571268241042554
"507","Akkermansia sp. Phil8",-0.0150382539859999,2.28883130438722,1.13689652520061,0.0529678938829566,0.575680879526648,1.9748728256103,-0.936362292665806,2.29541895722704,0.679528332280618,0.403479147921895,0.807543406966902,0.841475921192765,0.062166799823414,0.765632311252724
"508","Succinivibrio sp. Phil9",-1.58185690024363,0.197676422601653,-0.692090238820989,0.124951574279582,0.444662027291995,-1.5564410638701,-1.74933989790856,0.746922273458368,-0.501208812225096,0.424891349458966,0.623755106758876,-0.803534603234675,0.140927885930403,0.775636567533986
"509","Alistipes sp. Zagget8",3.26474087329298,4.35726289821335,3.81100188575316,2.36321929640802e-20,0.272994639788763,13.95998796424,-0.156590552303642,1.37595810367397,0.609683775685164,0.116709590328832,0.382946575679199,1.59208572267247,1.54774099930487e-19,0.532975500132045
"510","Synergistes sp. Zagget9",1.60449123930609,2.54079064845167,2.07264094387888,1.96371795287959e-12,0.23395841374709,8.85901434653857,-0.441217855168715,0.872187612499801,0.215484878665543,0.513997676284734,0.32818803132952,0.656589692782499,4.95661338708764e-12,0.812545351281852
"511","Ruminococcus sp. Zagget11",-2.28703236777337,-0.766575581118623,-1.526803974446,0.000168179665460192,0.379925112097805,-4.01869717433405,-0.384670832452884,1.74816855358111,0.681748860564112,0.20583079197033,0.532944605817053,1.27921148487642,0.000244678054957709,0.631914470159882
"512","Christensenellaceae bacterium Phil1",5.37896753291752,6.1542649789671,5.76661625594231,3.10767833617981e-37,0.193727945236507,29.7665690352638,-0.239411572839273,0.848146418509008,0.304367422834868,0.267248255276089,0.271754248724783,1.1200098039428,1.86016746122763e-35,0.660975496858847
"513","Methanocorpusculaceae archaeon Phil4",-1.04632532509571,0.764917787260928,-0.14070376891739,0.756980895114274,0.452585531228733,-0.310888791639871,-0.947136440654739,1.59360702645586,0.323235292900559,0.612555641513938,0.634869898984474,0.50913627093929,0.775488985459366,0.862239603336061
"514","Mollicutes bacterium Phil14",-1.57221601640378,0.111435430819128,-0.730390292792328,0.0877629930595287,0.420703482291763,-1.73611658456821,-0.980533743364943,1.38122895223317,0.200347604434112,0.7354479135563,0.590146964221006,0.339487647282183,0.101023884867974,0.91304496527434
"515","Campylobacter coli",0.450276758782392,1.19759846418203,0.823937611482209,4.41142629730083e-05,0.186737489147431,4.41227744489862,-0.322281945293496,0.726032733100822,0.201875393903663,0.443978482634711,0.261948300799142,0.77066884300371,6.75827282840603e-05,0.776730623064485
